_id,CHR
3143,11
3144,2
3145,11
3146,2
3147,4
3148,7
3149,8
3150,8
3151,9
3152,1
3153,1
3154,1
3155,10
3156,2
3157,2
3158,2
3159,12
3160,3
3161,4
3162,4
3163,5
3164,5
3165,5
3166,6
3167,7
3168,9
3169,10
3170,10
3171,11
3172,2
3173,11
3174,3
3175,4
3176,4
3177,4
3178,6
3179,7
3180,1
3181,1
3182,10
3183,10
3184,11
3185,12
3186,3
3187,4
3188,4
3189,6
3190,7
3191,7
3192,8
3193,8
3194,8
3195,9
3196,1
3197,2
3198,2
3199,11
3200,3
3201,4
3202,4
3203,4
3204,4
3205,5
3206,7
3207,7
3208,9
3209,9
3210,10
3211,2
3212,2
3213,11
3214,3
3215,3
3216,12
3217,12
3218,12
3219,3
3220,4
3221,4
3222,6
3223,7
3224,8
3225,8
3226,8
3227,1
3228,9
3229,2
3230,10
3231,2
3232,12
3233,3
3234,4
3235,5
3236,6
3237,6
3238,7
3239,8
3240,1
3241,9
3242,1
3243,2
3244,2
3245,3
3246,4
3247,5
3248,7
3249,8
3250,1
3251,10
3252,10
3253,2
3254,11
3255,11
3256,12
3257,3
3258,4
3259,4
3260,7
3261,9
3262,2
3263,2
3264,12
3265,12
3266,3
3267,4
3268,6
3269,6
3270,6
3271,7
3272,8
3273,1
3274,1
3275,1
3276,2
3277,3
3278,3
3279,3
3280,3
3281,Un
3282,5
3283,6
3284,7
3285,8
3286,1
3287,9
3288,1
3289,1
3290,11
3291,11
3292,11
3293,11
3294,3
3295,3
3296,3
3297,12
3298,3
3299,4
3300,5
3301,6
3302,7
3303,7
3304,1
3305,1
3306,9
3307,1
3308,10
3309,10
3310,2
3311,12
3312,12
3313,12
3314,3
3315,4
3316,5
3317,5
3318,5
3319,7
3320,1
3321,1
3322,1
3323,1
3324,2
3325,11
3326,3
3327,3
3328,4
3329,5
3330,5
3331,5
3332,6
3333,1
3334,9
3335,9
3336,1
3337,2
3338,10
3339,2
3340,11
3341,2
3342,11
3343,11
3344,11
3345,12
3346,12
3347,12
3348,4
3349,6
3350,7
3351,7
3352,7
3353,7
3354,2
3355,2
3356,2
3357,11
3358,3
3359,3
3360,6
3361,9
3362,9
3363,1
3364,1
3365,2
3366,11
3367,12
3368,3
3369,3
3370,4
3371,5
3372,6
3373,7
3374,9
3375,1
3376,9
3377,1
3378,10
3379,2
3380,11
3381,11
3382,12
3383,12
3384,3
3385,12
3386,3
3387,4
3388,5
3389,6
3390,7
3391,7
3392,7
3393,7
3394,1
3395,2
3396,11
3397,11
3398,2
3399,11
3400,12
3401,3
3402,4
3403,6
3404,1
3405,9
3406,9
3407,1
3408,10
3409,2
3410,4
3411,7
3412,8
3413,8
3414,1
3415,9
3416,9
3417,1
3418,9
3419,1
3420,9
3421,11
3422,11
3423,12
3424,3
3425,12
3426,3
3427,4
3428,4
3429,5
3430,6
3431,7
3432,8
3433,9
3434,9
3435,1
3436,1
3437,10
3438,10
3439,11
3440,6
3441,7
3442,8
3443,1
3444,10
3445,2
3446,10
3447,11
3448,3
3449,Un
3450,4
3451,4
3452,5
3453,6
3454,7
3455,8
3456,9
3457,9
3458,9
3459,11
3460,2
3461,3
3462,3
3463,3
3464,12
3465,4
3466,4
3467,6
3468,6
3469,6
3470,7
3471,7
3472,7
3473,8
3474,9
3475,9
3476,9
3477,1
3478,9
3479,9
3480,1
3481,1
3482,2
3483,2
3484,11
3485,11
3486,4
3487,5
3488,9
3489,9
3490,1
3491,10
3492,10
3493,10
3494,2
3495,11
3496,2
3497,11
3498,3
3499,6
3500,7
3501,7
3502,8
3503,9
3504,1
3505,1
3506,2
3507,3
3508,4
3509,4
3510,5
3511,6
3512,6
3513,6
3514,7
3515,7
3516,8
3517,8
3518,9
3519,11
3520,5
3521,5
3522,6
3523,7
3524,1
3525,11
3526,11
3527,12
3528,12
3529,12
3530,4
3531,4
3532,7
3533,8
3534,8
3535,8
3536,8
3537,8
3538,9
3539,1
3540,2
3541,2
3542,3
3543,12
3544,12
3545,4
3546,5
3547,5
3548,6
3549,8
3550,8
3551,1
3552,1
3553,1
3554,11
3555,3
3556,3
3557,3
3558,3
3559,3
3560,4
3561,4
3562,6
3563,6
3564,8
3565,1
3566,1
3567,10
3568,1
3569,1
3570,10
3571,10
3572,2
3573,11
3574,2
3575,11
3576,11
3577,12
3578,12
3579,12
3580,12
3581,4
3582,5
3583,6
3584,7
3585,8
3586,9
3587,2
3588,11
3589,2
3590,12
3591,3
3592,12
3593,4
3594,6
3595,6
3596,7
3597,7
3598,8
3599,1
3600,9
3601,10
3602,1
3603,11
3604,3
3605,3
3606,4
3607,5
3608,6
3609,1
3610,10
3611,2
3612,11
3613,12
3614,12
3615,3
3616,4
3617,4
3618,6
3619,7
3620,8
3621,8
3622,2
3623,11
3624,11
3625,4
3626,4
3627,6
3628,6
3629,7
3630,7
3631,8
3632,8
3633,8
3634,8
3635,9
3636,1
3637,10
3638,10
3639,11
3640,11
3641,12
3642,12
3643,3
3644,4
3645,4
3646,5
3647,6
3648,6
3649,1
3650,9
3651,1
3652,1
3653,10
3654,2
3655,10
3656,2
3657,11
3658,12
3659,12
3660,4
3661,4
3662,4
3663,4
3664,4
3665,6
3666,7
3667,7
3668,8
3669,11
3670,2
3671,11
3672,2
3673,2
3674,3
3675,3
3676,4
3677,5
3678,5
3679,6
3680,8
3681,1
3682,10
3683,11
3684,2
3685,3
3686,Un
3687,4
3688,5
3689,5
3690,6
3691,7
3692,7
3693,8
3694,1
3695,9
3696,1
3697,2
3698,11
3699,2
3700,12
3701,12
3702,3
3703,12
3704,12
3705,4
3706,5
3707,6
3708,9
3709,10
3710,2
3711,2
3712,11
3713,11
3714,3
3715,3
3716,3
3717,4
3718,5
3719,6
3720,8
3721,8
3722,1
3723,10
3724,1
3725,2
3726,2
3727,3
3728,5
3729,5
3730,6
3731,7
3732,7
3733,8
3734,8
3735,1
3736,1
3737,10
3738,12
3739,12
3740,12
3741,12
3742,3
3743,4
3744,4
3745,4
3746,6
3747,6
3748,7
3749,8
3750,1
3751,10
3752,2
3753,2
3754,10
3755,10
3756,2
3757,2
3758,3
3759,3
3760,12
3761,3
3762,3
3763,4
3764,6
3765,2
3766,2
3767,10
3768,11
3769,11
3770,3
3771,3
3772,3
3773,3
3774,3
3775,5
3776,6
3777,6
3778,6
3779,8
3780,1
3781,9
3782,1
3783,1
3784,2
3785,12
3786,12
3787,3
3788,4
3789,4
3790,4
3791,5
3792,7
3793,9
3794,1
3795,1
3796,2
3797,10
3798,11
3799,2
3800,2
3801,11
3802,3
3803,3
3804,4
3805,4
3806,5
3807,6
3808,7
3809,8
3810,8
3811,9
3812,1
3813,1
3814,2
3815,2
3816,11
3817,2
3818,11
3819,12
3820,4
3821,4
3822,6
3823,7
3824,9
3825,1
3826,9
3827,9
3828,1
3829,9
3830,1
3831,10
3832,2
3833,11
3834,11
3835,2
3836,12
3837,12
3838,6
3839,7
3840,8
3841,8
3842,8
3843,1
3844,9
3845,10
3846,2
3847,3
3848,Un
3849,4
3850,4
3851,8
3852,8
3853,9
3854,1
3855,9
3856,10
3857,1
3858,2
3859,11
3860,12
3861,3
3862,12
3863,3
3864,3
3865,6
3866,6
3867,7
3868,9
3869,9
3870,1
3871,1
3872,1
3873,10
3874,10
3875,11
3876,11
3877,11
3878,11
3879,12
3880,12
3881,4
3882,4
3883,5
3884,7
3885,8
3886,1
3887,1
3888,2
3889,11
3890,12
3891,12
3892,3
3893,3
3894,4
3895,4
3896,4
3897,4
3898,5
3899,6
3900,6
3901,8
3902,8
3903,9
3904,9
3905,9
3906,9
3907,1
3908,10
3909,2
3910,12
3911,12
3912,12
3913,4
3914,5
3915,6
3916,7
3917,8
3918,1
3919,1
3920,1
3921,10
3922,1
3923,12
3924,4
3925,4
3926,4
3927,6
3928,8
3929,1
3930,2
3931,10
3932,10
3933,2
3934,2
3935,3
3936,3
3937,Un
3938,3
3939,4
3940,6
3941,6
3942,7
3943,8
3944,1
3945,2
3946,10
3947,11
3948,2
3949,11
3950,11
3951,4
3952,5
3953,6
3954,1
3955,1
3956,10
3957,1
3958,2
3959,2
3960,11
3961,12
3962,12
3963,4
3964,4
3965,5
3966,5
3967,6
3968,8
3969,8
3970,9
3971,1
3972,2
3973,2
3974,2
3975,3
3976,3
3977,3
3978,3
3979,3
3980,3
3981,5
3982,6
3983,6
3984,6
3985,7
3986,7
3987,8
3988,9
3989,10
3990,10
3991,1
3992,2
3993,10
3994,10
3995,2
3996,11
3997,12
3998,3
3999,5
4000,5
4001,6
4002,6
4003,7
4004,7
4005,1
4006,9
4007,9
4008,1
4009,1
4010,1
4011,1
4012,1
4013,10
4014,11
4015,11
4016,12
4017,12
4018,4
4019,4
4020,5
4021,6
4022,6
4023,8
4024,8
4025,8
4026,1
4027,9
4028,10
4029,2
4030,2
4031,2
4032,2
4033,11
4034,3
4035,3
4036,4
4037,6
4038,7
4039,7
4040,8
4041,1
4042,9
4043,9
4044,1
4045,1
4046,10
4047,10
4048,2
4049,10
4050,2
4051,12
4052,12
4053,3
4054,4
4055,5
4056,6
4057,6
4058,7
4059,7
4060,9
4061,1
4062,1
4063,11
4064,11
4065,11
4066,11
4067,11
4068,3
4069,12
4070,4
4071,6
4072,9
4073,10
4074,2
4075,2
4076,3
4077,3
4078,3
4079,4
4080,4
4081,5
4082,5
4083,6
4084,6
4085,8
4086,1
4087,9
4088,1
4089,10
4090,2
4091,3
4092,12
4093,12
4094,4
4095,5
4096,6
4097,6
4098,7
4099,9
4100,1
4101,1
4102,1
4103,1
4104,1
4105,10
4106,2
4107,2
4108,11
4109,11
4110,11
4111,11
4112,3
4113,3
4114,4
4115,5
4116,5
4117,5
4118,6
4119,8
4120,8
4121,1
4122,1
4123,1
4124,2
4125,10
4126,10
4127,2
4128,11
4129,2
4130,3
4131,3
4132,3
4133,4
4134,4
4135,4
4136,5
4137,6
4138,6
4139,6
4140,6
4141,7
4142,7
4143,7
4144,8
4145,9
4146,9
4147,1
4148,10
4149,10
4150,2
4151,2
4152,2
4153,3
4154,12
4155,12
4156,3
4157,12
4158,4
4159,4
4160,5
4161,6
4162,7
4163,8
4164,8
4165,1
4166,2
4167,2
4168,2
4169,12
4170,4
4171,8
4172,1
4173,1
4174,2
4175,10
4176,12
4177,3
4178,12
4179,3
4180,4
4181,5
4182,6
4183,6
4184,6
4185,7
4186,7
4187,9
4188,9
4189,1
4190,9
4191,9
4192,1
4193,10
4194,11
4195,11
4196,2
4197,3
4198,12
4199,4
4200,4
4201,1
4202,1
4203,1
4204,2
4205,2
4206,11
4207,2
4208,11
4209,3
4210,12
4211,Un
4212,3
4213,4
4214,5
4215,6
4216,8
4217,8
4218,1
4219,2
4220,10
4221,10
4222,11
4223,2
4224,2
4225,11
4226,3
4227,3
4228,4
4229,4
4230,5
4231,5
4232,6
4233,6
4234,6
4235,7
4236,7
4237,8
4238,8
4239,1
4240,9
4241,1
4242,1
4243,1
4244,1
4245,2
4246,2
4247,11
4248,3
4249,3
4250,4
4251,5
4252,6
4253,7
4254,2
4255,3
4256,Un
4257,4
4258,4
4259,5
4260,6
4261,7
4262,7
4263,8
4264,1
4265,1
4266,1
4267,10
4268,10
4269,2
4270,2
4271,3
4272,3
4273,3
4274,12
4275,3
4276,4
4277,4
4278,4
4279,5
4280,6
4281,6
4282,6
4283,7
4284,8
4285,1
4286,1
4287,10
4288,1
4289,11
4290,12
4291,12
4292,4
4293,5
4294,5
4295,6
4296,7
4297,9
4298,1
4299,2
4300,11
4301,11
4302,3
4303,12
4304,4
4305,4
4306,5
4307,6
4308,8
4309,8
4310,8
4311,9
4312,1
4313,1
4314,2
4315,11
4316,3
4317,3
4318,3
4319,3
4320,3
4321,12
4322,3
4323,5
4324,5
4325,6
4326,7
4327,7
4328,8
4329,9
4330,1
4331,1
4332,10
4333,1
4334,10
4335,10
4336,12
4337,12
4338,3
4339,4
4340,4
4341,6
4342,7
4343,7
4344,8
4345,1
4346,9
4347,9
4348,1
4349,1
4350,1
4351,2
4352,11
4353,12
4354,12
4355,3
4356,4
4357,4
4358,5
4359,6
4360,7
4361,8
4362,9
4363,2
4364,2
4365,12
4366,12
4367,3
4368,4
4369,5
4370,6
4371,6
4372,6
4373,7
4374,8
4375,9
4376,9
4377,1
4378,11
4379,2
4380,2
4381,3
4382,3
4383,4
4384,5
4385,6
4386,7
4387,8
4388,8
4389,8
4390,9
4391,9
4392,2
4393,11
4394,12
4395,4
4396,6
4397,7
4398,10
4399,3
4400,12
4401,4
4402,4
4403,4
4404,5
4405,6
4406,6
4407,7
4408,8
4409,8
4410,9
4411,9
4412,1
4413,2
4414,2
4415,2
4416,2
4417,12
4418,3
4419,4
4420,4
4421,5
4422,5
4423,6
4424,6
4425,8
4426,8
4427,1
4428,1
4429,9
4430,9
4431,10
4432,10
4433,2
4434,11
4435,3
4436,12
4437,4
4438,4
4439,7
4440,8
4441,1
4442,9
4443,1
4444,10
4445,1
4446,2
4447,2
4448,2
4449,12
4450,12
4451,3
4452,3
4453,12
4454,5
4455,6
4456,6
4457,6
4458,8
4459,9
4460,9
4461,1
4462,1
4463,1
4464,1
4465,2
4466,10
4467,2
4468,12
4469,12
4470,3
4471,3
4472,5
4473,5
4474,6
4475,6
4476,7
4477,7
4478,1
4479,1
4480,1
4481,1
4482,2
4483,10
4484,11
4485,11
4486,4
4487,4
4488,6
4489,8
4490,8
4491,9
4492,9
4493,1
4494,1
4495,2
4496,11
4497,2
4498,4
4499,4
4500,5
4501,6
4502,6
4503,6
4504,9
4505,9
4506,1
4507,1
4508,10
4509,1
4510,2
4511,2
4512,11
4513,12
4514,3
4515,3
4516,4
4517,4
4518,5
4519,6
4520,8
4521,1
4522,1
4523,1
4524,10
4525,2
4526,11
4527,2
4528,12
4529,3
4530,4
4531,4
4532,4
4533,8
4534,8
4535,10
4536,2
4537,2
4538,4
4539,4
4540,5
4541,5
4542,6
4543,7
4544,7
4545,8
4546,1
4547,11
4548,2
4549,12
4550,12
4551,4
4552,5
4553,5
4554,6
4555,6
4556,7
4557,1
4558,1
4559,10
4560,2
4561,2
4562,11
4563,3
4564,3
4565,5
4566,8
4567,8
4568,9
4569,1
4570,10
4571,10
4572,3
4573,3
4574,12
4575,12
4576,3
4577,3
4578,4
4579,6
4580,7
4581,8
4582,8
4583,8
4584,9
4585,9
4586,9
4587,10
4588,11
4589,11
4590,4
4591,5
4592,6
4593,6
4594,7
4595,9
4596,1
4597,10
4598,10
4599,2
4600,2
4601,11
4602,2
4603,2
4604,6
4605,6
4606,7
4607,8
4608,9
4609,1
4610,10
4611,11
4612,3
4613,3
4614,3
4615,3
4616,4
4617,4
4618,5
4619,6
4620,9
4621,9
4622,9
4623,1
4624,1
4625,2
4626,2
4627,11
4628,11
4629,12
4630,3
4631,4
4632,6
4633,6
4634,7
4635,7
4636,7
4637,7
4638,10
4639,1
4640,10
4641,10
4642,11
4643,11
4644,11
4645,3
4646,4
4647,5
4648,7
4649,8
4650,9
4651,1
4652,10
4653,3
4654,3
4655,4
4656,5
4657,5
4658,5
4659,6
4660,8
4661,1
4662,1
4663,9
4664,1
4665,1
4666,10
4667,10
4668,10
4669,11
4670,11
4671,11
4672,3
4673,3
4674,3
4675,4
4676,4
4677,5
4678,5
4679,6
4680,7
4681,9
4682,9
4683,10
4684,11
4685,11
4686,2
4687,11
4688,12
4689,12
4690,4
4691,5
4692,6
4693,6
4694,7
4695,7
4696,8
4697,1
4698,9
4699,1
4700,10
4701,12
4702,3
4703,3
4704,7
4705,8
4706,1
4707,10
4708,2
4709,11
4710,12
4711,3
4712,3
4713,4
4714,4
4715,5
4716,5
4717,6
4718,2
4719,10
4720,2
4721,2
4722,11
4723,11
4724,3
4725,3
4726,4
4727,5
4728,8
4729,11
4730,3
4731,5
4732,7
4733,7
4734,7
4735,8
4736,1
4737,1
4738,9
4739,9
4740,9
4741,10
4742,1
4743,10
4744,2
4745,2
4746,12
4747,3
4748,5
4749,5
4750,5
4751,6
4752,7
4753,7
4754,9
4755,10
4756,1
4757,2
4758,2
4759,10
4760,2
4761,3
4762,12
4763,3
4764,4
4765,6
4766,7
4767,8
4768,1
4769,9
4770,1
4771,9
4772,1
4773,9
4774,1
4775,10
4776,2
4777,12
4778,3
4779,5
4780,6
4781,6
4782,6
4783,8
4784,1
4785,8
4786,1
4787,9
4788,1
4789,10
4790,2
4791,2
4792,12
4793,3
4794,4
4795,5
4796,5
4797,7
4798,7
4799,9
4800,9
4801,2
4802,2
4803,2
4804,11
4805,11
4806,3
4807,3
4808,12
4809,3
4810,4
4811,5
4812,6
4813,6
4814,6
4815,6
4816,7
4817,7
4818,8
4819,1
4820,9
4821,10
4822,10
4823,2
4824,3
4825,3
4826,4
4827,7
4828,7
4829,9
4830,2
4831,12
4832,12
4833,3
4834,12
4835,3
4836,4
4837,5
4838,5
4839,5
4840,7
4841,7
4842,8
4843,8
4844,9
4845,9
4846,9
4847,10
4848,1
4849,2
4850,2
4851,2
4852,11
4853,2
4854,2
4855,11
4856,11
4857,12
4858,3
4859,12
4860,12
4861,12
4862,3
4863,6
4864,8
4865,3
4866,3
4867,Un
4868,4
4869,5
4870,7
4871,8
4872,8
4873,1
4874,9
4875,10
4876,2
4877,2
4878,2
4879,2
4880,3
4881,5
4882,5
4883,5
4884,7
4885,1
4886,2
4887,3
4888,12
4889,3
4890,12
4891,3
4892,3
4893,4
4894,5
4895,5
4896,6
4897,6
4898,7
4899,7
4900,7
4901,8
4902,8
4903,1
4904,1
4905,1
4906,3
4907,5
4908,5
4909,6
4910,6
4911,7
4912,7
4913,7
4914,8
4915,8
4916,1
4917,2
4918,2
4919,3
4920,3
4921,5
4922,6
4923,6
4924,8
4925,8
4926,8
4927,8
4928,8
4929,8
4930,5
4931,7
4932,7
4933,7
4934,2
4935,2
4936,5
4937,5
4938,7
4939,6
4941,3
4942,6
4943,8
4944,3
4945,4
4946,4
4947,7
4948,4
4949,3
4950,6
4951,12
4952,1
4953,6
4954,1
4955,10
4956,8
4957,12
4958,11
4959,8
4960,8
4961,12
4962,11
4963,8
4964,6
4965,7
4966,12
4968,1
4969,6
4970,6
4972,6
4973,3
4974,1
4975,1
4976,4
4977,12
4978,7
4979,5
4980,12
4981,5
4982,11
4983,1
4984,2
4985,8
4986,1
4987,12
4988,3
4989,11
4990,Un
4991,Un
4992,4
4993,8
4994,2
4995,7
4996,11
4997,5
4998,7
4999,5
5000,3
5001,7
5002,7
5003,7
5004,1
5005,7
5006,10
5007,10
5008,7
5009,8
5010,1
5011,11
5012,3
5013,6
5014,12
5015,8
5016,8
5017,4
5018,8
5019,1
5020,6
5021,2
5022,11
5023,11
5024,6
5025,9
5026,4
5027,1
5028,11
5029,6
5030,1
5031,6
5032,6
5033,9
5034,12
5035,6
5036,12
5037,10
5038,4
5039,8
5040,1
5041,1
5042,11
5043,9
5044,7
5045,4
5046,3
5047,3
5048,9
5049,4
5050,8
5051,5
5052,8
5053,4
5054,5
5055,2
5056,8
5057,1
5058,1
5059,11
5060,3
5061,7
5062,7
5063,1
5064,1
5065,9
5066,3
5067,8
5068,11
5069,2
5070,8
5071,8
5072,9
5073,10
5074,2
5075,1
5076,3
5077,2
5078,6
5079,2
5080,7
5081,1
5082,11
5083,8
5084,3
5085,1
5086,5
5087,5
5088,1
5089,7
5090,2
5091,11
5092,12
5093,6
5094,9
5095,9
5096,8
5097,7
5098,8
5099,8
5100,9
5101,11
5102,9
5103,2
5104,10
5105,11
5106,5
5107,4
5108,12
5109,12
5110,7
5111,5
5112,1
5113,1
5114,4
5115,6
5116,2
5117,6
5118,2
5119,6
5120,8
5121,2
5122,6
5123,9
5124,4
5125,3
5126,7
5127,2
5128,8
5129,4
5130,10
5131,2
5132,3
5133,10
5134,6
5135,9
5136,1
5137,2
5138,6
5139,2
5140,9
5141,8
5142,2
5143,1
5144,1
5145,1
5146,5
5147,4
5148,6
5149,8
5150,4
5151,1
5152,9
5153,10
5154,8
5155,2
5156,12
5157,11
5158,1
5159,2
5160,10
5161,2
5162,1
5163,1
5164,3
5165,7
5166,12
5167,4
5168,9
5169,1
5170,4
5171,1
5172,1
5173,2
5174,2
5175,10
5176,4
5177,4
5178,1
5179,3
5180,1
5181,3
5182,9
5183,8
5184,Un
5185,11
5186,8
5187,1
5188,2
5189,7
5190,3
5191,6
5192,7
5193,7
5194,4
5195,4
5196,7
5197,9
5198,2
5199,1
5200,1
5201,7
5202,12
5203,7
5204,1
5205,6
5206,6
5207,10
5208,2
5209,3
5210,8
5211,7
5212,2
5213,2
5214,6
5215,5
5216,10
5217,2
5218,2
5219,3
5220,12
5221,Un
5222,2
5223,12
5224,1
5225,1
5226,4
5227,1
5228,5
5229,4
5230,1
5231,8
5232,1
5233,1
5234,9
5235,1
5236,3
5237,6
5238,6
5239,7
5240,4
5241,3
5242,2
5243,5
5244,4
5245,8
5246,12
5247,9
5248,9
5249,2
5250,2
5251,2
5252,3
5253,11
5254,1
5255,6
5256,9
5257,3
5258,8
5259,3
5260,10
5261,7
5262,12
5263,3
5264,9
5265,5
5266,5
5267,5
5268,8
5269,10
5270,11
5271,8
5272,7
5273,8
5274,4
5275,4
5276,6
5277,4
5278,2
5279,4
5280,1
5281,10
5282,1
5283,10
5284,3
5285,8
5286,12
5287,2
5288,8
5289,1
5290,2
5291,10
5292,1
5293,4
5294,4
5295,4
5296,8
5297,6
5298,6
5299,9
5300,7
5301,9
5302,2
5303,6
5304,10
5305,1
5306,3
5307,4
5308,6
5309,12
5310,9
5311,2
5312,12
5313,6
5314,3
5315,2
5316,8
5317,1|2|3|4|5|6|7|8|10|12
5318,1|5|6|9|10|11
5319,1|2|3|4|5|8|10|12
5320,1|3|4|5|6|7|8|9|10|11|12
5321,1|3|5|6|9|10|12
5322,2|3|5|6|7|12
5323,1|2|3|4|5|6|9|10
5324,2|4|5|7|10|12
5325,1|2|3|4|5|7|8|9|10|12|Un
5326,1|5|6|8|9|10
5327,1|5|7|9|10|12|Un
5328,1|4|5|8|9|10
5329,2|3|6|7|9|12
5330,1
5331,2|3|4|5|6|8|9|12
5332,3|6|8|11
5333,1|3|4|5|6|9|10|11
5334,1|2|3|4|6|9|10|12
5335,1|2|10
5336,1|2|3|6|7|8|10|11|12
5337,1|2|3|4|5|6|7|11|12
5338,2|3|6|12
5339,1|2|3|4|5|6|7|8|9|10|12
5340,1|2|3|4|6|7|8|9|12
5341,1|3|4|8|11|12|Un
5342,1|3|4|5|6|7|9|10|11|12|Un
5343,2|3|4|5|6|7|9|10|11
5344,1|2|3|6|9|12
5345,1|3|5|6|7|8|10
5346,1|2|3|4|5|6|8|9|11|12|Un
5347,1|2|3|4|5|6|9|10|11|12|Un
5348,1|2|3|4|5|6|8|9|10|12
5349,2|3|4|5|6|7|8|9|10|12
5350,1|2|3|4|6|7|9|10|12|Un
5351,1|2|4|6|7|8|11|12
5352,1|3|4|5|6|8|10|Un
5353,1|4|5|6|8|9
5354,2|3|4|5|7|8|10|11|12
5355,4|5|7|8
5356,1|3|5|6|9|10|11
5357,2|3|4|6|9|10|11|12
5358,2|3|4|5|6|8|10|12
5359,1|3|4|5|6|8|10|11|12
5360,1|2|4|5|6|7|8|9|10|11|12
5361,1|2|3|5|6|8|10|11|12
5362,1|2|5|6|7|8|9|Un
5363,8
5364,8
5365,1
5366,1
5367,1
5368,9
5369,1
5370,9
5371,1
5372,1
5373,1
5374,1
5375,1
5376,9
5377,9
5378,10
5379,10
5380,1
5381,10
5382,1
5383,10
5384,1
5385,1
5386,10
5387,1
5388,2
5389,2
5390,10
5391,10
5392,11
5393,2
5394,2
5395,2
5396,11
5397,2
5398,11
5399,2
5400,2
5401,11
5402,11
5403,2
5404,3
5405,12
5406,3
5407,3
5408,3
5409,12
5410,3
5411,12
5412,12
5413,3
5414,3
5415,12
5416,3
5417,3
5418,12
5419,12
5420,3
5421,Un
5422,Un
5423,Un
5424,3
5425,4
5426,4
5427,4
5428,4
5429,4
5430,4
5431,4
5432,4
5433,4
5434,5
5435,5
5436,5
5437,5
5438,5
5439,5
5440,6
5441,6
5442,6
5443,6
5444,6
5445,6
5446,7
5447,7
5448,7
5449,7
5450,7
5451,7
5452,7
5453,8
5454,8
5455,8
5456,1
5457,9
5458,1
5459,9
5460,9
5461,9
5462,9
5463,9
5464,1
5465,1
5466,1
5467,1
5468,10
5469,10
5470,10
5471,1
5472,10
5473,10
5474,10
5475,2
5476,10
5477,2
5478,2
5479,2
5480,11
5481,2
5482,3
5483,3
5484,12
5485,3
5486,12
5487,3
5488,3
5489,12
5490,3
5491,12
5492,12
5493,4
5494,4
5495,4
5496,4
5497,4
5498,5
5499,5
5500,5
5501,5
5502,5
5503,6
5504,6
5505,6
5506,6
5507,6
5508,6
5509,6
5510,6
5511,7
5512,7
5513,7
5514,7
5515,7
5516,8
5517,8
5518,8
5519,8
5520,1
5521,8
5522,8
5523,9
5524,9
5525,9
5526,1
5527,9
5528,9
5529,1
5530,9
5531,1
5532,9
5533,9
5534,1
5535,9
5536,1
5537,1
5538,9
5539,1
5540,1
5541,1
5542,1
5543,10
5544,1
5545,10
5546,10
5547,1
5548,10
5549,10
5550,10
5551,2
5552,11
5553,2
5554,11
5555,11
5556,11
5557,2
5558,2
5559,2
5560,11
5561,2
5562,2
5563,2
5564,11
5565,2
5566,11
5567,2
5568,11
5569,12
5570,3
5571,12
5572,3
5573,3
5574,3
5575,Un
5576,3
5577,3
5578,Un
5579,3
5580,3
5581,4
5582,4
5583,4
5584,4
5585,4
5586,4
5587,5
5588,5
5589,5
5590,5
5591,5
5592,5
5593,6
5594,6
5595,6
5596,6
5597,6
5598,7
5599,7
5600,7
5601,7
5602,7
5603,7
5604,7
5605,8
5606,8
5607,8
5608,8
5609,8
5610,8
5611,8
5612,1
5613,1
5614,9
5615,1
5616,1
5617,9
5618,1
5619,9
5620,1
5621,9
5622,9
5623,9
5624,10
5625,10
5626,1
5627,1
5628,1
5629,2
5630,2
5631,10
5632,10
5633,2
5634,11
5635,2
5636,2
5637,2
5638,11
5639,11
5640,2
5641,11
5642,11
5643,2
5644,11
5645,11
5646,2
5647,3
5648,3
5649,3
5650,3
5651,3
5652,12
5653,12
5654,3
5655,3
5656,12
5657,12
5658,12
5659,3
5660,Un
5661,Un
5662,3
5663,4
5664,4
5665,4
5666,4
5667,4
5668,4
5669,4
5670,4
5671,4
5672,4
5673,4
5674,5
5675,5
5676,5
5677,5
5678,5
5679,5
5680,5
5681,6
5682,6
5683,6
5684,6
5685,6
5686,6
5687,7
5688,7
5689,7
5690,7
5691,7
5692,7
5693,7
5694,8
5695,8
